record_type,model_id,baseline_model,resize,mode,metric,n,mean,sample_sd,complete,seed,epoch,value
appendix_best_only,deit_s8,,192,,best_ema_top1_not_primary,1,,,True,43,199,65.97
appendix_best_only,deit_s8,,192,,best_ema_top1_not_primary,1,,,True,44,197,66.23
appendix_best_only,mn_l2,,192,,best_ema_top1_not_primary,1,,,True,42,197,69.95
appendix_best_only,mn_l2,,192,,best_ema_top1_not_primary,1,,,True,43,198,69.93
appendix_best_only,mn_l2,,192,,best_ema_top1_not_primary,1,,,True,44,194,69.25
appendix_best_only,mn_l4,,192,,best_ema_top1_not_primary,1,,,True,42,197,69.75
appendix_best_only,mn_l4,,192,,best_ema_top1_not_primary,1,,,True,43,199,67.84
appendix_best_only,mn_l4,,192,,best_ema_top1_not_primary,1,,,True,44,198,68.52
appendix_best_only,deit_s8,,224,,best_ema_top1_not_primary,1,,,True,42,195,66.7
appendix_best_only,deit_s8,,224,,best_ema_top1_not_primary,1,,,True,43,199,65.48
appendix_best_only,deit_s8,,224,,best_ema_top1_not_primary,1,,,True,44,199,66.02
appendix_best_only,mn_l2,,224,,best_ema_top1_not_primary,1,,,True,42,199,70.53
appendix_best_only,mn_l2,,224,,best_ema_top1_not_primary,1,,,True,43,198,70.18
appendix_best_only,mn_l2,,224,,best_ema_top1_not_primary,1,,,True,44,198,69.67
appendix_best_only,mn_l4,,224,,best_ema_top1_not_primary,1,,,True,42,195,69.95
appendix_best_only,mn_l4,,224,,best_ema_top1_not_primary,1,,,True,43,198,69.73
appendix_best_only,mn_l4,,224,,best_ema_top1_not_primary,1,,,True,44,199,69.53
appendix_best_only,deit_s8,,256,,best_ema_top1_not_primary,1,,,True,42,198,65.55
appendix_best_only,deit_s8,,256,,best_ema_top1_not_primary,1,,,True,43,199,65.66
appendix_best_only,deit_s8,,256,,best_ema_top1_not_primary,1,,,True,44,199,65.85
appendix_best_only,mn_l2,,256,,best_ema_top1_not_primary,1,,,True,42,196,70.26
appendix_best_only,mn_l2,,256,,best_ema_top1_not_primary,1,,,True,43,198,71.08
appendix_best_only,mn_l2,,256,,best_ema_top1_not_primary,1,,,True,44,199,70.05
appendix_best_only,mn_l4,,256,,best_ema_top1_not_primary,1,,,True,42,199,68.3
appendix_best_only,mn_l4,,256,,best_ema_top1_not_primary,1,,,True,43,199,69.44
appendix_best_only,mn_l4,,256,,best_ema_top1_not_primary,1,,,True,44,193,68.67
appendix_best_only,deit_s8,,320,,best_ema_top1_not_primary,1,,,True,42,199,64.29
appendix_best_only,deit_s8,,320,,best_ema_top1_not_primary,1,,,True,43,199,65.47
appendix_best_only,deit_s8,,320,,best_ema_top1_not_primary,1,,,True,44,199,65.44
appendix_best_only,mn_l2,,320,,best_ema_top1_not_primary,1,,,True,42,195,70.95
appendix_best_only,mn_l2,,320,,best_ema_top1_not_primary,1,,,True,43,199,70.45
appendix_best_only,mn_l2,,320,,best_ema_top1_not_primary,1,,,True,44,199,70.97
appendix_best_only,mn_l4,,320,,best_ema_top1_not_primary,1,,,True,42,198,67.09
appendix_best_only,mn_l4,,320,,best_ema_top1_not_primary,1,,,True,43,198,67.8
appendix_best_only,mn_l4,,320,,best_ema_top1_not_primary,1,,,True,44,196,67.09
final_release,mn_l4,deit_s8,,primary_plus_checkpoint_parity,final_release_status,30,,,True,,199,NO_GO
